S_b,S_d,time
 0.8771,1.7719,37.8
 0.9823,1.908,37.8
 0.8954,1.7806,37.8
 1.1658,2.0305,37.8
 1.2217,1.9056,37.8
 0.5,1.9989,37.8
 0.5,2.5172,37.8
 0.8622,1.3593,37.8
 1.0419,2.0474,37.8
 0.7557,1.3543,37.8
 0.861,1.5881,37.8
 0.5,2.4329,37.8
 0.5,1.8373,37.8
 0.9486,1.7924,37.8
 0.934,1.3705,37.8
 0.5,1.815,37.8
 0.5,2.4069,37.8
 1.0466,2.1323,37.8
 0.8942,1.8309,37.8
 0.8771,1.9716,37.8
 0.9021,1.8068,37.8
 0.7401,1.2244,37.8
 0.8027,1.7889,37.8
 1.1919,1.7331,37.8
 0.5,2.4137,37.8
 0.7318,1.5131,37.8
 0.5,2.1664,37.8
 0.5,2.023,37.8
 1.1096,2.0892,37.8
 0.5,1.8996,37.8
 1.3348,1.9203,37.8
 0.5,1.875,37.8
 0.8123,1.6658,37.8
 0.7815,1.5684,37.8
 0.5,2.2562,37.8
 0.6307,1.3197,37.8
 0.9995,1.4443,37.8
 0.5,2.1481,37.8
 0.9965,1.9618,37.8
 1.004,2.0395,37.8
 0.5,2.2517,37.8
 0.9666,1.363,37.8
 0.9708,1.9983,37.8
 0.7655,1.5397,37.8
 0.8566,1.9516,37.8
 0.5,2.0669,37.8
 1.0211,1.8687,37.8
 0.5,2.4318,37.8
 1.1819,2.0731,37.8
 0.5,2.227,37.8
 0.8867,2.0214,37.8
 0.7988,1.1911,37.8
 1.1071,1.6723,37.8
 0.5,2.5287,37.8
 0.8214,1.5405,37.8
 1.0476,1.7175,37.8
 0.5,2.7905,37.8
 0.5,2.1965,37.8
 1.166,2.1099,37.8
 0.5,2.5299,37.8
 0.7196,1.1138,37.8
 0.8183,2.0954,37.8
 1.1614,2.1422,37.8
 0.999,1.9702,37.8
 0.8595,1.9921,37.8
 0.9779,1.811,37.8
 0.8155,1.7704,37.8
 0.963,1.8899,37.8
 0.5,3.1045,37.8
 0.7251,1.3711,37.8
 0.5,2.4705,37.8
 0.772,1.321,37.8
 0.5,2.873,37.8
 0.9992,1.6691,37.8
 1.0631,2.1256,37.8
 0.5,2.6194,37.8
 0.5,2.1486,37.8
 0.5,2.0019,37.8
 0.5,1.6022,37.8
 1.0312,1.5847,37.8
 0.5,2.3372,37.8
 0.9925,1.5025,37.8
 0.5,1.4782,37.8
 0.5,2.2468,37.8
 0.5,1.5728,37.8
 0.5,2.1463,37.8
 0.9443,1.9576,37.8
 1.582,2.125,37.8
 0.8417,1.7595,37.8
 0.7356,1.4502,37.8
 0.5,1.7472,37.8
 0.5,1.7008,37.8
 0.8828,1.6916,37.8
 1.1855,2.0324,37.8
 0.9384,1.5686,37.8
 0.5,2.7475,37.8
 0.9082,1.5386,37.8
 0.8612,1.9057,37.8
 0.6927,1.1532,37.8
 1.2348,2.0563,37.8
 0.7683,1.3774,37.8
 0.931,1.7606,37.8
 0.9254,1.918,37.8
 0.5,2.2767,37.8
 0.5,2.4384,37.8
 0.8913,1.3274,37.8
 0.6339,1.0753,37.8
 0.6181,1.9143,37.8
 1.0206,1.7201,37.8
 0.6915,1.8017,37.8
 0.5,1.9569,37.8
 0.838,1.5206,37.8
 0.5,1.8309,37.8
 1.1681,2.1014,37.8
 0.8503,1.6995,37.8
 1.3112,2.1198,37.8
 1.0059,1.8132,37.8
 0.7623,1.6508,37.8
 0.7605,1.6382,37.8
 0.9483,1.5401,37.8
 0.5,2.0547,37.8
 0.8275,1.5853,37.8
 0.7495,1.8467,37.8
 0.5,3.4986,37.8
 0.5,2.2092,37.8
 1.1731,1.8452,37.8
 1.1803,1.8764,37.8
 0.8638,1.7963,37.8
 0.7466,1.514,37.8
 0.5,2.1746,37.8
 1.1155,1.9501,37.8
 0.5,2.0999,37.8
 0.7878,1.4594,37.8
 0.7792,2.0465,37.8
 0.9242,1.6302,37.8
 0.8431,1.7899,37.8
 0.5,1.6646,37.8
 0.8661,1.6381,37.8
 0.9375,1.593,37.8
 0.7527,1.8678,37.8
 1.038,1.8115,37.8
 1.1171,1.7672,37.8
 0.7616,1.279,37.8
 0.5,2.5363,37.8
 0.5,2.4512,37.8
 0.5,2.7692,37.8
 0.7451,1.4524,37.8
 0.9317,1.6835,37.8
 0.8558,1.9957,37.8
 1.0685,1.9949,37.8
 0.5,2.8063,37.8
 0.8727,1.1882,37.8
 0.5,1.8321,37.8
 0.5,2.8157,37.8
 0.6963,1.0444,37.8
 0.7413,1.8448,37.8
 0.8977,1.8787,37.8
 0.9663,1.4685,37.8
 0.9019,1.4828,37.8
 0.5,2.7751,37.8
 0.5,3.0061,37.8
 0.9858,1.8571,37.8
 1.0651,1.8406,37.8
 0.5,2.1877,37.8
 1.0009,1.9274,37.8
 0.9783,1.951,37.8
 0.9464,1.8114,37.8
 1.0003,2.0448,37.8
 0.9065,1.5106,37.8
 0.9691,2.1318,37.8
 0.8465,1.6388,37.8
 0.5,2.0184,37.8
 0.9293,1.7369,37.8
 1.4843,2.053,37.8
 0.7604,1.3576,37.8
 0.5,2.2405,37.8
 0.6819,2.0009,37.8
 0.9432,2.0424,37.8
 0.9416,1.5341,37.8
 1.0691,1.7274,37.8
 0.9544,2.0229,37.8
 0.99,1.8896,37.8
 0.9493,1.713,37.8
 0.5,2.4014,37.8
 0.8289,1.7176,37.8
 0.5,2.3107,37.8
 0.5,2.1547,37.8
 0.5,2.4194,37.8
 0.7536,1.6649,37.8
 0.5,1.9205,37.8
 0.8795,1.2951,37.8
 0.9795,1.8939,37.8
 0.8824,1.6007,37.8
 0.7492,1.3812,37.8
 0.9203,1.2698,37.8
 0.5,2.1669,37.8
 1.294,1.828,37.8
 0.976,1.8305,37.8
 0.8357,1.3736,37.8
 0.9818,1.8593,37.8
 0.7113,1.3758,37.8
 1.064,1.7454,37.8
 1.201,2.1178,37.8
 0.5,2.0107,37.8
 0.9456,1.6898,37.8
 0.5,2.9906,37.8
 1.1257,1.9804,37.8
 0.5,2.0247,37.8
 1.051,1.7605,37.8
 1.0136,2.03,37.8
 0.5,1.8402,37.8
 0.9385,1.7253,37.8
 0.5,1.579,37.8
 0.8986,1.7201,37.8
 0.5,2.2378,37.8
 0.9247,1.4085,37.8
 0.5,2.2474,37.8
 0.9832,2.0197,37.8
 0.5,2.1171,37.8
 0.6971,1.8706,37.8
 1.0939,1.5605,37.8
 0.7829,1.6787,37.8
 0.5,1.5892,37.8
 0.8531,1.5658,37.8
 0.8515,1.4753,37.8
 0.5,2.2903,37.8
 1.0046,2.1128,37.8
 0.9193,2.0456,37.8
 0.9592,2.0517,37.8
 0.9178,1.8513,37.8
 0.5,1.7889,37.8
 0.5,1.9389,37.8
 1.0301,1.9205,37.8
 0.5,2.3637,37.8
 1.091,1.6793,37.8
 0.7972,1.4292,37.8
 0.6913,1.6548,37.8
 0.9011,2.0191,37.8
 0.8129,1.5945,37.8
 0.8649,1.8899,37.8
 0.9348,1.9943,37.8
 1.006,1.9572,37.8
 0.5,2.3211,37.8
 1.1814,1.8513,37.8
 0.5,2.7562,37.8
 1.0312,2.0514,37.8
 0.6713,0.9201,37.8
 0.8607,1.6565,37.8
 1.1128,1.7654,37.8
 0.5,2.7489,37.8
 0.9952,1.6629,37.8
 0.5,2.8099,37.8
 0.872,1.7812,37.8
 0.5,1.9289,37.8
 0.9496,1.6613,37.8
 0.8051,1.5607,37.8
 1.0043,1.8661,37.8
 0.9718,2.1029,37.8
 0.5,2.7047,37.8
 0.8972,1.7415,37.8
 0.5,3.0136,37.8
 0.969,1.8321,37.8
 0.5,2.7846,37.8
 0.8213,1.5989,37.8
 0.8725,1.5409,37.8
 0.5,2.8255,37.8
 1.1101,1.9111,37.8
 0.5,1.8062,37.8
 0.5,2.9142,37.8
 0.8056,1.7508,37.8
 1.2482,1.8213,37.8
 0.8263,1.3756,37.8
 1.0673,2.084,37.8
 0.9877,1.63,37.8
 0.5,2.1144,37.8
 0.5,1.6999,37.8
 0.8098,1.5063,37.8
 0.7157,1.0612,37.8
 0.5,2.8419,37.8
 0.7858,1.5136,37.8
 0.5,2.2929,37.8
 0.7867,1.8192,37.8
 0.8673,1.4041,37.8
 0.5,2.2534,37.8
 0.5,2.6053,37.8
 0.5,2.8207,37.8
 0.5,1.8724,37.8
 0.5,2.3016,37.8
 1.0919,1.527,37.8
 0.9998,1.7306,37.8
 0.5,2.6266,37.8
 0.8514,2.0461,37.8
 1.0764,1.6147,37.8
 0.5,2.3871,37.8
 0.7383,1.3336,37.8
 0.5,2.9232,37.8
 0.8492,2.0505,37.8
 0.8898,1.8793,37.8
 0.5,1.9501,37.8
 1.2745,1.9296,37.8
 1.0356,2.0358,37.8
 0.5,2.0775,37.8
 0.5,2.6291,37.8
 0.8465,1.6846,37.8
 0.9125,1.5639,37.8
 0.5,1.9093,37.8
 1.0237,1.7627,37.8
 0.5,1.497,37.8
 1.1096,1.9293,37.8
 1.0562,1.9787,37.8
 0.5,1.8058,37.8
 0.5,2.4203,37.8
 0.8241,1.6613,37.8
 0.9229,1.9147,37.8
 0.9055,1.6724,37.8
 0.8075,1.7005,37.8
 0.9308,1.7249,37.8
 0.5,2.8297,37.8
 1.0491,1.5839,37.8
 1.1528,1.9266,37.8
 0.8007,1.5089,37.8
 0.8794,1.6654,37.8
 0.5,2.1466,37.8
 1.0466,1.632,37.8
 1.0862,1.9601,37.8
 0.5,2.4229,37.8
 0.5,2.162,37.8
 0.8349,1.3883,37.8
 0.898,1.7331,37.8
 1.0125,1.9369,37.8
 0.9275,2.1125,37.8
 1.0001,1.5943,37.8
 0.9549,1.7326,37.8
 1.1821,2.0121,37.8
 0.5,2.6258,37.8
 1.0243,1.9233,37.8
 1.0146,1.5485,37.8
 0.5,2.4615,37.8
 0.933,1.2979,37.8
 1.2591,1.9913,37.8
 0.9214,1.9428,37.8
 0.8524,1.9017,37.8
 0.8903,1.8613,37.8
 0.5,1.506,37.8
 0.7822,1.8508,37.8
 0.8924,1.9116,37.8
 0.7249,1.1752,37.8
 0.5,2.7374,37.8
 0.9294,1.5843,37.8
 0.5,2.2701,37.8
 0.5,1.6815,37.8
 0.9579,1.8215,37.8
 0.7904,1.705,37.8
 0.9698,1.907,37.8
 0.8829,1.2907,37.8
 0.5,2.1607,37.8
 0.5,2.2787,37.8
 1.0535,2.0279,37.8
 0.8353,1.7017,37.8
 0.8985,1.4475,37.8
 1.0199,1.5712,37.8
 0.9856,1.5996,37.8
 0.5,2.2498,37.8
 1.1379,2.1001,37.8
 0.8064,1.5701,37.8
 0.5,2.9756,37.8
 1.2325,2.1027,37.8
 0.9255,1.7275,37.8
 0.5,1.8295,37.8
 0.8329,1.2648,37.8
 1.0764,2.0306,37.8
 0.8019,1.8914,37.8
 0.8727,1.5328,37.8
 0.5,2.4958,37.8
 1.0887,1.8051,37.8
 0.5,2.5235,37.8
 0.7882,1.5346,37.8
 1.3066,1.9365,37.8
 0.5,1.9849,37.8
 0.5,2.6597,37.8
 0.5,2.0904,37.8
 0.7389,1.194,37.8
 1.0337,1.4566,37.8
 1.0609,2.1143,37.8
 0.7376,1.6322,37.8
 0.5,1.9542,37.8
 0.5,2.0674,37.8
 0.5,2.1566,37.8
 0.5,1.8747,37.8
 0.776,1.7607,37.8
 0.8845,1.5416,37.8
 0.929,1.5692,37.8
 0.8284,1.9303,37.8
 0.5,2.387,37.8
 0.5,2.5202,37.8
 0.9004,1.6563,37.8
 1.1144,1.7434,37.8
 0.9897,1.983,37.8
 0.5,1.5802,37.8
 0.5,1.9766,37.8
 0.7027,1.0579,37.8
 0.8271,2.0805,37.8
 0.9883,1.5791,37.8
 0.8988,2.0013,37.8
 1.2064,2.0888,37.8
 1.1733,1.952,37.8
 0.5,2.0272,37.8
 0.8916,1.6236,37.8
 0.9218,1.9583,37.8
 1.0654,1.7818,37.8
 0.5,1.9515,37.8
 0.989,1.9865,37.8
 0.5,2.6005,37.8
 0.8572,2.0398,37.8
 0.9233,1.5073,37.8
 0.5,2.0398,37.8
 0.5,2.1275,37.8
 0.5,1.726,37.8
 0.5,1.9363,37.8
 0.8643,1.35,37.8
 0.5,1.7589,37.8
 0.9636,1.8853,37.8
 0.5,2.4651,37.8
 0.9506,1.647,37.8
 0.7607,1.3147,37.8
 0.8894,1.768,37.8
 0.5,2.3136,37.8
 0.8212,1.6587,37.8
 0.7536,1.9156,37.8
 0.5,2.1635,37.8
 1.0862,1.9692,37.8
 1.0789,1.9849,37.8
 0.5,2.8611,37.8
 0.8826,1.2967,37.8
 0.915,2.0947,37.8
 0.5,2.1022,37.8
 0.5,2.3919,37.8
 1.1944,2.0926,37.8
 0.5,2.258,37.8
 0.5,1.8331,37.8
 0.5,2.109,37.8
 0.5,2.3587,37.8
 0.9511,1.842,37.8
 0.5,3.7496,37.8
 0.5,2.2924,37.8
 1.1933,2.1077,37.8
 0.7677,1.5535,37.8
 0.5,2.2871,37.8
 1.0588,1.6478,37.8
 0.9633,1.9654,37.8
 0.9816,2.0877,37.8
 0.9148,1.5251,37.8
 0.7563,1.8031,37.8
 0.5,2.6789,37.8
 0.7751,2.0539,37.8
 1.1816,1.7581,37.8
 1.0488,1.851,37.8
 0.5,2.6997,37.8
 0.5,2.32,37.8
 0.5,1.9284,37.8
 1.1026,1.9908,37.8
 0.6739,2.1076,37.8
 0.5,1.7976,37.8
 0.8329,1.3198,37.8
 0.5,2.2536,37.8
 1.1033,1.6981,37.8
 1.0559,2.0333,37.8
 1.0112,1.5261,37.8
 0.9428,2.0455,37.8
 0.5,1.7277,37.8
 1.0149,1.7834,37.8
 1.0086,1.6417,37.8
 0.5,2.6318,37.8
 0.9584,2.0118,37.8
 0.8981,1.25,37.8
 0.8037,1.3816,37.8
 0.7819,1.4638,37.8
 0.5,2.214,37.8
 0.971,2.0316,37.8
 0.931,1.5992,37.8
 1.0059,1.6449,37.8
 1.0785,1.9574,37.8
 1.1207,1.5856,37.8
 0.7622,1.5952,37.8
 1.2069,2.1118,37.8
 0.5013,0.8772,37.8
 0.9691,1.5635,37.8
 0.7978,1.5994,37.8
 1.0939,1.8815,37.8
 1.1492,2.1195,37.8
 0.5,1.7088,37.8
 0.5,2.7667,37.8
 0.5,2.3963,37.8
 0.8596,2.0088,37.8
 1.1996,2.005,37.8
 0.8182,1.3996,37.8
 0.5,1.8675,37.8
 0.5,1.8546,37.8
 0.5,3.256,37.8
 0.978,1.3958,37.8
 0.9584,1.6942,37.8
 0.5,2.3926,37.8
 0.5,1.8012,37.8
 0.7866,1.4559,37.8
 0.7023,2.0396,37.8
 0.8757,2.0879,37.8
 0.5,2.7499,37.8
 0.9018,1.4612,37.8
 0.9088,1.6672,37.8
 0.5,2.251,37.8
 0.5,3.0349,37.8
 1.0965,1.7924,37.8
 1.0403,2.0503,37.8
 0.8569,1.7991,37.8
 0.9583,1.476,37.8
 0.9226,1.8614,37.8
 1.0261,2.0228,37.8
 0.8277,2.1069,37.8
 0.5,2.628,37.8
 0.9946,1.726,37.8
 0.9901,1.6034,37.8
 0.7685,1.3811,37.8
 1.0206,2.0088,37.8
 1.044,1.7651,37.8
 0.8698,2.0999,37.8
 0.8873,1.5134,37.8
 0.8302,1.588,37.8
 1.0306,1.619,37.8
 1.0279,1.6657,37.8
 0.8847,2.1352,37.8
 0.8119,1.9689,37.8
 0.5,1.9352,37.8
 1.0291,1.8974,37.8
 1.1597,2.0833,37.8
 0.5,1.7771,37.8
 0.8755,1.828,37.8
 0.5,2.5529,37.8
 1.1707,2.038,37.8
 0.5,1.4671,37.8
 0.5,1.7388,37.8
 1.0317,1.9988,37.8
 0.5,2.0089,37.8
 1.083,2.0679,37.8
 0.921,1.875,37.8
 0.8943,1.5524,37.8
 0.5,2.4373,37.8
 1.0729,2.053,37.8
 1.0073,1.915,37.8
 0.5,3.0917,37.8
 0.5,2.0585,37.8
 0.5,2.3515,37.8
 0.9984,1.8198,37.8
 0.5,2.1759,37.8
 0.5,2.187,37.8
 0.5,1.6469,37.8
 0.8516,1.816,37.8
 0.8945,1.5888,37.8
 0.7094,1.6908,37.8
 0.5,2.3443,37.8
 0.9704,1.6638,37.8
 1.2403,2.1074,37.8
 0.8183,1.5924,37.8
 0.5,3.0756,37.8
 0.875,1.5283,37.8
 0.8785,1.1957,37.8
 0.9412,1.8834,37.8
 0.5,2.2573,37.8
 1.0066,2.0743,37.8
 0.8654,1.6892,37.8
 0.9994,1.9409,37.8
 1.0325,1.569,37.8
 0.7451,0.9444,37.8
 0.8974,2.1373,37.8
 0.847,2.0487,37.8
 0.7415,1.6591,37.8
 0.9694,1.5803,37.8
 1.0598,2.0344,37.8
 0.5,1.7415,37.8
 0.7932,2.1204,37.8
 1.0396,1.8501,37.8
 0.7812,1.9384,37.8
 1.1929,2.0326,37.8
 0.5,1.9186,37.8
 1.0654,1.6654,37.8
 0.9155,1.7974,37.8
 0.5,3.5603,37.8
 0.5,2.5255,37.8
 0.7824,1.9318,37.8
 0.5,1.9612,37.8
 0.8993,1.4272,37.8
 0.5,2.2887,37.8
 0.9095,1.5203,37.8
 0.9618,1.9916,37.8
 0.5,2.1112,37.8
 0.8972,1.7647,37.8
 0.5,1.7894,37.8
 1.2368,1.6634,37.8
 1.2023,1.9695,37.8
 1.0451,1.8367,37.8
 0.5,2.4837,37.8
 1.003,1.6614,37.8
 0.5,2.3333,37.8
 1.2138,1.8331,37.8
 1.0305,1.7788,37.8
 0.5,2.4357,37.8
 0.5,1.8625,37.8
 0.5,2.8238,37.8
 1.0028,1.5062,37.8
 0.5,2.2778,37.8
 1.0519,2.1387,37.8
 0.6056,1.4494,37.8
 0.5,2.3908,37.8
 0.8519,1.3393,37.8
 0.6541,1.3637,37.8
 0.8401,1.8094,37.8
 0.6894,1.9272,37.8
 0.5,1.9385,37.8
 1.0672,1.7934,37.8
 1.1577,1.8718,37.8
 1.2215,2.0935,37.8
 1.0225,1.7427,37.8
 0.8533,1.923,37.8
 0.923,1.8283,37.8
 1.1102,1.836,37.8
 0.8672,1.6175,37.8
 0.5,2.5843,37.8
 0.8491,1.9961,37.8
 1.0843,1.9765,37.8
 0.5,2.42,37.8
 0.5,2.1251,37.8
 0.5,1.6843,37.8
 0.9366,1.9319,37.8
 0.8659,1.9183,37.8
 1.1651,1.8453,37.8
 1.0733,1.9528,37.8
 0.5,2.384,37.8
 0.8629,1.268,37.8
 0.5,1.8923,37.8
 0.8115,1.9539,37.8
 0.5,2.5446,37.8
 0.5,2.4699,37.8
 0.9844,1.9187,37.8
 0.5,1.815,37.8
 1.0936,2.0527,37.8
 0.9864,1.9374,37.8
 0.9257,1.6015,37.8
 0.91,1.8852,37.8
 0.8712,1.2685,37.8
 0.8455,1.5126,37.8
 0.5,2.6641,37.8
 0.5,1.4518,37.8
 0.5,2.0723,37.8
 0.5,2.0085,37.8
 1.0173,1.9796,37.8
 0.5,2.023,37.8
 0.5,2.5318,37.8
 1.1013,2.0262,37.8
 0.5,2.3468,37.8
 0.5,2.092,37.8
 0.8499,1.6524,37.8
 0.8429,1.559,37.8
 1.0214,2.0957,37.8
 0.9009,1.4782,37.8
 0.5,2.7571,37.8
 0.9362,1.3414,37.8
 0.8256,1.3472,37.8
 0.5,2.4882,37.8
 0.5,1.9297,37.8
 1.0094,1.9534,37.8
 0.8996,1.7979,37.8
 0.9172,1.5681,37.8
 1.0493,1.7544,37.8
 0.9184,1.3103,37.8
 0.9852,2.0646,37.8
 1.0871,1.5601,37.8
 0.5,2.1649,37.8
 0.926,1.9128,37.8
 0.5,2.1955,37.8
 0.7375,1.256,37.8
 0.5,2.4156,37.8
 1.0227,1.7157,37.8
 1.0228,1.3094,37.8
 0.8827,1.5662,37.8
 0.5,2.1108,37.8
 0.8218,2.0135,37.8
 0.9917,2.0094,37.8
 0.5,2.8558,37.8
 0.5,2.085,37.8
 0.5,2.8033,37.8
 0.5,2.2942,37.8
 0.9172,1.5926,37.8
 0.8171,2.123,37.8
 0.5,2.2081,37.8
 1.1047,1.9574,37.8
 1.1036,1.7881,37.8
 0.5,2.361,37.8
 0.9889,2.0553,37.8
 0.7143,1.356,37.8
 0.7929,1.2338,37.8
 0.5,1.8645,37.8
 0.5,2.3723,37.8
 0.5,2.5847,37.8
 0.8419,2.0279,37.8
 1.1436,2.0437,37.8
 0.5,2.3288,37.8
 0.5,2.0642,37.8
 0.8094,2.0244,37.8
 0.8677,1.9546,37.8
 1.1198,1.8572,37.8
 0.8887,1.8387,37.8
 1.1167,1.7421,37.8
 0.5,2.9279,37.8
 0.9105,1.8414,37.8
 0.5,2.3999,37.8
 1.0007,1.7832,37.8
 1.0947,2.0518,37.8
 0.8555,1.7018,37.8
 0.5,3.1051,37.8
 0.9491,2.0736,37.8
 0.7624,1.4431,37.8
 0.9802,2.0241,37.8
 0.5,2.2453,37.8
 0.7108,1.5356,37.8
 1.0577,1.3274,37.8
 0.5,2.4247,37.8
 0.7725,1.4715,37.8
 0.5,2.4384,37.8
 0.924,1.8531,37.8
 0.9591,1.9738,37.8
 1.1131,1.7045,37.8
 0.8176,1.4425,37.8
 0.8461,1.3355,37.8
 0.5,2.1456,37.8
 0.5,3.0906,37.8
 0.8143,1.4888,37.8
 0.5,3.0264,37.8
 0.5,1.8084,37.8
 1.1515,1.8735,37.8
 0.5,1.6898,37.8
 0.5,1.7553,37.8
 0.5,1.9126,37.8
 1.2637,2.1157,37.8
 0.757,1.6126,37.8
 1.0736,1.8587,37.8
 0.5,2.2127,37.8
 0.8429,1.391,37.8
 1.0182,2.0305,37.8
 0.5,2.9283,37.8
 0.904,1.8421,37.8
 0.5,2.1147,37.8
 0.8651,1.556,37.8
 0.9411,1.7158,37.8
 1.1106,1.7824,37.8
 0.9774,1.9936,37.8
 0.8726,1.874,37.8
 0.7826,1.7155,37.8
 0.9492,1.9404,37.8
 0.5,2.278,37.8
 0.5,2.0696,37.8
 1.2456,1.7859,37.8
 0.5,2.0218,37.8
 0.8008,1.9417,37.8
 0.5,2.1695,37.8
 1.114,1.9205,37.8
 0.5,2.9421,37.8
 0.5,2.4661,37.8
 0.5,1.9363,37.8
 1.0082,1.7818,37.8
 0.5,1.7886,37.8
 0.5,2.5991,37.8
 1.0809,1.908,37.8
 0.5,2.013,37.8
 0.5,2.4974,37.8
 0.6497,2.1175,37.8
 0.9512,1.7341,37.8
 1.1936,1.9184,37.8
 0.7423,1.7253,37.8
 0.5,2.4353,37.8
 0.9719,1.888,37.8
 0.8713,1.8804,37.8
 0.5,1.9985,37.8
 0.6486,1.0354,37.8
 0.7879,1.3972,37.8
 1.0384,1.8521,37.8
 0.5,2.4761,37.8
 0.5,2.0175,37.8
 0.8378,1.4994,37.8
 0.9535,1.9729,37.8
 0.5,1.9427,37.8
 0.9458,1.4605,37.8
 1.1513,1.5997,37.8
 0.8504,1.9162,37.8
 0.7183,2.0253,37.8
 1.0126,1.931,37.8
 0.5,2.4118,37.8
 0.864,1.5053,37.8
 0.5,2.5585,37.8
 0.8878,1.8733,37.8
 0.8522,2.1317,37.8
 0.5,2.0257,37.8
 0.5,2.1455,37.8
 0.8319,1.6109,37.8
 0.5,2.1129,37.8
 1.0674,2.0419,37.8
 1.0321,1.7326,37.8
 0.5,2.2639,37.8
 0.9967,1.5404,37.8
 0.9156,1.6253,37.8
 0.772,1.893,37.8
 1.0477,1.5541,37.8
 0.6949,1.7048,37.8
 0.7536,1.8025,37.8
 0.8057,1.3457,37.8
 0.899,1.8407,37.8
 0.5,1.8665,37.8
 0.6422,1.0609,37.8
 1.1585,1.8598,37.8
 0.5,2.7342,37.8
 0.9798,1.5792,37.8
 0.5,1.98,37.8
 0.5493,0.9796,37.8
 0.6955,1.2714,37.8
 0.5,2.3963,37.8
 0.9628,1.8836,37.8
 0.8463,1.4267,37.8
 1.0944,2.1258,37.8
 0.7924,1.9161,37.8
 0.9129,1.6335,37.8
 0.5,2.3866,37.8
 0.7662,1.5468,37.8
 0.902,1.8514,37.8
 1.0059,1.8991,37.8
 1.3152,2.0928,37.8
 0.5,2.6353,37.8
 0.5,2.0643,37.8
 0.8593,1.2929,37.8
 0.5,2.6012,37.8
 0.5,2.1233,37.8
 0.7782,1.3248,37.8
 0.9798,1.8706,37.8
 0.8665,1.4977,37.8
 1.1505,1.8701,37.8
 1.3303,2.1351,37.8
 0.9913,1.7993,37.8
 0.5,1.4856,37.8
 1.085,1.9357,37.8
 0.5,2.4055,37.8
 0.8236,2.0294,37.8
 0.7729,1.8654,37.8
 0.8508,1.7047,37.8
 1.0059,1.7187,37.8
 0.5,1.973,37.8
 1.1235,1.7852,37.8
 0.5,2.4176,37.8
 0.5,2.0829,37.8
 0.891,1.6525,37.8
 1.2342,2.0238,37.8
 0.5,2.6791,37.8
 1.1238,2.1308,37.8
 0.9779,1.8801,37.8
 0.8355,1.0717,37.8
 0.8914,2.0211,37.8
 1.1742,1.9691,37.8
 0.9913,1.6004,37.8
 0.8908,1.5226,37.8
 0.8178,1.6399,37.8
 0.8106,1.3946,37.8
 0.5,1.9916,37.8
 0.6917,1.5495,37.8
 0.5,2.5493,37.8
 1.1611,1.7007,37.8
 1.0212,1.6244,37.8
 0.809,1.2443,37.8
 0.9041,1.7534,37.8
 0.5,2.5492,37.8
 0.5,2.6474,37.8
 1.069,1.7941,37.8
 0.8536,1.7628,37.8
 0.5,2.7893,37.8
 1.1343,1.8534,37.8
 1.0935,1.7987,37.8
 0.7856,1.1088,37.8
 1.0598,1.5469,37.8
 0.5,2.3662,37.8
 0.5,2.4731,37.8
 1.0386,1.9366,37.8
 1.0191,2.1287,37.8
 0.8476,1.3098,37.8
 0.9712,2.107,37.8
 0.6713,1.5911,37.8
 0.9564,2.1121,37.8
 0.5,2.5933,37.8
 0.9117,1.4708,37.8
 0.882,1.6012,37.8
 0.5,1.9444,37.8
 0.7983,1.3089,37.8
 0.7853,1.5006,37.8
 0.9674,1.791,37.8
 0.9509,1.257,37.8
 0.5,2.531,37.8
 1.1148,2.0175,37.8
 0.899,1.4807,37.8
 0.5,2.6056,37.8
 0.7675,1.8021,37.8
 0.8892,1.4867,37.8
 0.5,2.8308,37.8
 0.5,2.6644,37.8
 0.9742,2.0453,37.8
 0.8082,2.0584,37.8
 1.0838,1.7413,37.8
 1.0659,1.9305,37.8
 0.8909,2.0297,37.8
 0.5,2.424,37.8
 0.7808,2.0757,37.8
 0.9886,1.3599,37.8
 0.71,1.75,37.8
 0.904,1.5979,37.8
 0.5,1.8252,37.8
 0.9667,1.5107,37.8
 1.0711,2.0242,37.8
 0.9808,1.627,37.8
 0.5,2.277,37.8
 1.0626,2.0841,37.8
 0.8014,1.7447,37.8
 0.9537,1.9496,37.8
 0.6673,1.4013,37.8
 0.8418,1.2347,37.8
 1.0179,1.7456,37.8
 1.0008,1.757,37.8
 0.5,1.8064,37.8
 0.9539,2.0327,37.8
 0.5,1.564,37.8
 0.8502,1.8964,37.8
 1.0412,1.8474,37.8
 0.5,1.9326,37.8
 1.0423,1.737,37.8
 0.5,1.8227,37.8
 1.0103,1.5969,37.8
 1.1118,2.1191,37.8
 0.7048,1.639,37.8
 0.8376,1.9028,37.8
 0.5,2.6308,37.8
 0.7348,0.9292,37.8
 0.9107,1.8991,37.8
 0.8052,1.5876,37.8
 0.7428,1.6754,37.8
 0.5,2.6644,37.8
 0.5,2.0005,37.8
 0.5,2.7284,37.8
 0.9534,1.9995,37.8
 0.5,2.0544,37.8
 1.0488,1.8244,37.8
 0.9266,1.5152,37.8
 1.0334,1.726,37.8
 0.5,2.6887,37.8
 0.5,2.6411,37.8
 0.5,1.9894,37.8
 1.1352,1.7048,37.8
 1.028,1.8342,37.8
 1.3458,2.1268,37.8
 1.0547,1.8359,37.8
 0.5,2.1008,37.8
 0.5,2.0242,37.8
 0.5,1.9511,37.8
