S_b,S_d,gr,cycletime,time
 1.2515,2.4448,0.0385,17.3879,91.7999
 1.2861,2.77,0.0385,19.923,91.7999
 1.3783,2.4383,0.0385,14.8131,91.7999
 1.5928,2.9329,0.0385,15.8527,91.7999
 1.3671,2.1322,0.0385,11.5419,91.7999
 1.1451,2.7801,0.0385,23.0335,91.7999
 2.0291,2.8418,0.0385,8.747,91.7999
 1.3567,2.5103,0.0385,15.9796,91.7999
 1.5362,2.8573,0.0385,16.1141,91.7999
 1.1176,2.3728,0.0385,19.5506,91.7999
 1.458,2.5598,0.0385,14.617,91.7999
 1.5399,2.7551,0.0385,15.1069,91.7999
 1.1675,2.5203,0.0385,19.9819,91.7999
 1.3715,3.083,0.0385,21.0341,91.7999
 1.6435,2.5814,0.0385,11.7255,91.7999
 1.1946,2.6016,0.0385,20.2107,91.7999
 1.1925,2.0495,0.0385,14.062,91.7999
 1.4526,2.782,0.0385,16.8739,91.7999
 1.7186,2.5586,0.0385,10.3328,91.7999
 1.7232,2.9719,0.0385,14.1538,91.7999
 1.3514,2.4061,0.0385,14.9799,91.7999
 1.2118,2.9283,0.0385,22.9127,91.7999
 1.5956,2.6491,0.0385,13.1658,91.7999
 1.5342,2.7896,0.0385,15.5264,91.7999
 1.2973,3.034,0.0385,22.0623,91.7999
 1.1716,2.5572,0.0385,20.2683,91.7999
 1.4806,2.4441,0.0385,13.0153,91.7999
 1.9259,3.1984,0.0385,13.1714,91.7999
 1.4962,3.013,0.0385,18.1772,91.7999
 1.0963,2.718,0.0385,23.5769,91.7999
 1.3553,2.996,0.0385,20.5991,91.7999
 1.384,2.6049,0.0385,16.4236,91.7999
 1.1319,2.8348,0.0385,23.8397,91.7999
 1.5051,2.4467,0.0385,12.6174,91.7999
 1.57,3.6185,0.0385,21.6823,91.7999
 1.1432,2.9231,0.0385,24.3797,91.7999
 1.6101,2.9116,0.0385,15.3828,91.7999
 1.3921,2.617,0.0385,16.3901,91.7999
 1.4699,2.5998,0.0385,14.8082,91.7999
 1.7015,3.084,0.0385,15.4436,91.7999
 1.5468,2.5959,0.0385,13.4449,91.7999
 1.4654,2.8035,0.0385,16.8463,91.7999
 1.621,3.201,0.0385,17.6686,91.7999
 1.2675,2.7892,0.0385,20.4822,91.7999
 1.6184,3.0963,0.0385,16.8477,91.7999
 1.5587,2.3698,0.0385,10.8794,91.7999
 1.629,2.9345,0.0385,15.2842,91.7999
 1.926,3.4937,0.0385,15.4641,91.7999
 1.3977,4.4165,0.0385,29.8769,91.7999
 1.4732,3.087,0.0385,19.2099,91.7999
 1.4465,2.9061,0.0385,18.1166,91.7999
 2.0645,3.8398,0.0385,16.114,91.7999
 1.2074,3.5032,0.0385,27.6614,91.7999
 1.2791,2.8105,0.0385,20.4417,91.7999
 1.2506,2.5929,0.0385,18.9352,91.7999
 1.2193,2.5484,0.0385,19.1435,91.7999
 1.1701,2.5109,0.0385,19.8281,91.7999
 1.1143,2.2128,0.0385,17.8135,91.7999
 1.6338,2.6628,0.0385,12.6848,91.7999
 1.3701,2.5058,0.0385,15.6778,91.7999
 1.7963,2.873,0.0385,12.1944,91.7999
 1.5354,3.1457,0.0385,18.6264,91.7999
 1.7434,2.5235,0.0385,9.6025,91.7999
 1.4303,3.034,0.0385,19.5281,91.7999
 1.1564,2.6843,0.0385,21.8683,91.7999
 1.4042,2.9529,0.0385,19.3021,91.7999
 1.3314,3.3688,0.0385,24.1061,91.7999
 1.2757,2.832,0.0385,20.7099,91.7999
 1.6776,2.751,0.0385,12.8433,91.7999
 1.5692,2.1337,0.0385,7.9787,91.7999
 1.263,2.5609,0.0385,18.3555,91.7999
 1.486,2.9026,0.0385,17.3858,91.7999
 1.245,3.0362,0.0385,23.1493,91.7999
 1.1299,2.2653,0.0385,18.0625,91.7999
 1.8153,3.0792,0.0385,13.7221,91.7999
 1.7113,3.4934,0.0385,18.5306,91.7999
 1.2652,2.5374,0.0385,18.0708,91.7999
 1.1841,2.4701,0.0385,19.0929,91.7999
 1.0739,2.7047,0.0385,23.986,91.7999
 1.212,2.6092,0.0385,19.9119,91.7999
 1.6258,2.839,0.0385,14.4754,91.7999
 1.3633,2.4956,0.0385,15.7002,91.7999
 1.4025,2.9238,0.0385,19.0762,91.7999
 1.6555,2.3414,0.0385,9.0021,91.7999
 1.3612,2.0799,0.0385,11.0096,91.7999
 1.2517,3.2935,0.0385,25.1229,91.7999
 1.4529,3.7692,0.0385,24.7542,91.7999
 1.5374,2.7909,0.0385,15.4844,91.7999
 1.8564,3.1321,0.0385,13.5825,91.7999
 1.2879,2.5316,0.0385,17.55,91.7999
 1.4359,2.5596,0.0385,15.0106,91.7999
 1.7675,3.0193,0.0385,13.9045,91.7999
 2.2875,4.2563,0.0385,16.1245,91.7999
 1.2914,3.1896,0.0385,23.4803,91.7999
 1.4636,2.5115,0.0385,14.0216,91.7999
 1.4078,3.3203,0.0385,22.2815,91.7999
 1.6426,3.0019,0.0385,15.6575,91.7999
 1.5901,2.7687,0.0385,14.4012,91.7999
 2.1461,3.6565,0.0385,13.8366,91.7999
 1.2985,2.8701,0.0385,20.5957,91.7999
 2.0326,3.0118,0.0385,10.2106,91.7999
 1.0565,2.6361,0.0385,23.7439,91.7999
 1.3684,2.2615,0.0385,13.0451,91.7999
 1.8075,2.9075,0.0385,12.3434,91.7999
 1.3221,2.5939,0.0385,17.5018,91.7999
 1.4617,2.6543,0.0385,15.4924,91.7999
 1.3561,3.0476,0.0385,21.0276,91.7999
 1.0218,2.397,0.0385,22.1402,91.7999
 1.0176,2.9206,0.0385,27.3794,91.7999
 1.3992,2.1824,0.0385,11.5436,91.7999
 1.4778,2.56,0.0385,14.2677,91.7999
 1.5205,2.9065,0.0385,16.8247,91.7999
 1.5683,3.0593,0.0385,17.3508,91.7999
 1.6613,3.0132,0.0385,15.4613,91.7999
 1.3856,2.6546,0.0385,16.8836,91.7999
 1.2709,3.0245,0.0385,22.5148,91.7999
 1.3552,2.6278,0.0385,17.1951,91.7999
 1.2921,2.3821,0.0385,15.8844,91.7999
 1.5338,2.9416,0.0385,16.9103,91.7999
 1.2513,2.2124,0.0385,14.7992,91.7999
 1.6072,3.4522,0.0385,19.8529,91.7999
 1.1714,2.7136,0.0385,21.8149,91.7999
 1.4619,2.1338,0.0385,9.8201,91.7999
 1.2601,2.8121,0.0385,20.8449,91.7999
 1.3288,3.0954,0.0385,21.959,91.7999
 1.0469,2.5672,0.0385,23.2915,91.7999
 1.5143,2.419,0.0385,12.1644,91.7999
 1.2342,2.6971,0.0385,20.3014,91.7999
 1.1903,2.5458,0.0385,19.7424,91.7999
 1.526,1.9507,0.0385,6.3774,91.7999
 1.1121,2.372,0.0385,19.6701,91.7999
 1.1294,2.2928,0.0385,18.3876,91.7999
 1.7751,2.6644,0.0385,10.5459,91.7999
 1.2096,2.6014,0.0385,19.8836,91.7999
 1.1481,1.8777,0.0385,12.7729,91.7999
 1.3351,1.9464,0.0385,9.7898,91.7999
 1.5354,2.8089,0.0385,15.684,91.7999
 1.8109,4.0181,0.0385,20.6961,91.7999
 1.1613,2.5156,0.0385,20.0712,91.7999
 1.4137,2.8153,0.0385,17.8882,91.7999
 1.4561,2.4494,0.0385,13.5053,91.7999
 1.1921,2.6324,0.0385,20.572,91.7999
 1.5084,2.9418,0.0385,17.3461,91.7999
 1.4863,2.4649,0.0385,13.1365,91.7999
 1.2564,2.7904,0.0385,20.7212,91.7999
 1.5672,3.9047,0.0385,23.706,91.7999
 1.6383,2.8253,0.0385,14.1518,91.7999
 1.5442,2.7571,0.0385,15.0522,91.7999
 1.6366,3.4649,0.0385,19.478,91.7999
 1.5988,2.6001,0.0385,12.6279,91.7999
 1.615,2.6752,0.0385,13.1062,91.7999
 1.2059,2.4655,0.0385,18.5707,91.7999
 1.4573,2.8547,0.0385,17.461,91.7999
 1.552,2.9839,0.0385,16.9757,91.7999
 1.8746,3.5369,0.0385,16.4862,91.7999
 1.3406,2.9447,0.0385,20.4337,91.7999
 1.4342,4.1081,0.0385,27.328,91.7999
 1.2427,2.7816,0.0385,20.9233,91.7999
 1.6186,2.7705,0.0385,13.9567,91.7999
 1.7641,2.8726,0.0385,12.6619,91.7999
 1.2089,2.2436,0.0385,16.058,91.7999
 1.0839,2.5966,0.0385,22.6862,91.7999
 1.4994,2.878,0.0385,16.9319,91.7999
 1.4623,2.4085,0.0385,12.9585,91.7999
 1.7073,2.6818,0.0385,11.7269,91.7999
 1.4601,2.4308,0.0385,13.2357,91.7999
 1.5069,2.6553,0.0385,14.7102,91.7999
 1.2434,2.5802,0.0385,18.9575,91.7999
 1.6819,2.8756,0.0385,13.9286,91.7999
 1.5995,2.4061,0.0385,10.602,91.7999
 1.3082,3.4367,0.0385,25.0811,91.7999
 1.4766,2.3868,0.0385,12.4705,91.7999
 1.4709,2.9951,0.0385,18.4653,91.7999
 1.7293,3.1567,0.0385,15.6279,91.7999
 1.7747,2.863,0.0385,12.419,91.7999
 1.4882,3.759,0.0385,24.0619,91.7999
 1.3419,3.211,0.0385,22.6568,91.7999
 1.4516,2.4116,0.0385,13.1823,91.7999
 1.5719,3.0112,0.0385,16.8812,91.7999
 1.5103,2.6616,0.0385,14.7146,91.7999
 1.3695,3.0015,0.0385,20.3763,91.7999
 1.2345,2.0947,0.0385,13.7304,109.7999
 1.1333,2.2094,0.0385,17.3364,109.7999
 2.1792,3.7878,0.0385,14.3561,109.7999
 1.4205,2.7607,0.0385,17.2538,109.7999
 1.384,2.4515,0.0385,14.8458,109.7999
 1.5619,2.7776,0.0385,14.9497,109.7999
 1.5251,2.6835,0.0385,14.6731,109.7999
 1.343,1.8907,0.0385,8.8833,109.7999
 1.4203,2.5805,0.0385,15.505,109.7999
 1.037,2.2676,0.0385,20.317,109.7999
 1.9401,3.4566,0.0385,14.9975,109.7999
 1.4366,2.9444,0.0385,18.6356,109.7999
 1.4207,2.7121,0.0385,16.7895,109.7999
 1.2206,2.4947,0.0385,18.5616,109.7999
 1.6338,3.0703,0.0385,16.3831,109.7999
 1.6866,3.0047,0.0385,14.9953,109.7999
 1.2339,2.3904,0.0385,17.1716,109.7999
 1.3282,2.9486,0.0385,20.7098,109.7999
 1.4192,2.9889,0.0385,19.3412,109.7999
 1.4673,2.4952,0.0385,13.7877,109.7999
 1.4536,2.3211,0.0385,12.1533,109.7999
 1.6884,3.9042,0.0385,21.7689,109.7999
 1.6469,2.9752,0.0385,15.3585,109.7999
 1.5797,2.3277,0.0385,10.0659,109.7999
 1.0056,2.1756,0.0385,20.0388,109.7999
 1.5925,2.3089,0.0385,9.6464,109.7999
 1.3469,2.5752,0.0385,16.83,109.7999
 1.4793,2.8494,0.0385,17.0228,109.7999
 1.4173,2.5368,0.0385,15.1175,109.7999
 1.3886,2.2501,0.0385,12.5332,109.7999
 1.3341,2.3838,0.0385,15.0719,109.7999
 0.9358,2.7957,0.0385,28.4205,109.7999
 1.5833,3.6369,0.0385,21.5952,109.7999
 1.856,2.8634,0.0385,11.2586,109.7999
 1.0909,1.9345,0.0385,14.8769,109.7999
 1.4031,2.2949,0.0385,12.7753,109.7999
 1.2643,2.7291,0.0385,19.9807,109.7999
 0.9639,2.6663,0.0385,26.4209,109.7999
 1.3393,2.5821,0.0385,17.0464,109.7999
 1.4539,2.7608,0.0385,16.653,109.7999
 1.4521,2.7237,0.0385,16.334,109.7999
 2.0178,3.1662,0.0385,11.6991,109.7999
 1.2199,2.1581,0.0385,14.8136,109.7999
 1.5542,2.9465,0.0385,16.6109,109.7999
 1.1654,2.329,0.0385,17.9784,109.7999
 1.0681,2.9014,0.0385,25.9484,109.7999
 1.1978,2.0649,0.0385,14.1413,109.7999
 1.5481,3.2458,0.0385,19.2241,109.7999
 1.4353,2.9997,0.0385,19.1416,109.7999
 1.5024,2.5722,0.0385,13.9631,109.7999
 1.712,3.0248,0.0385,14.7806,109.7999
 1.8418,2.9986,0.0385,12.6562,109.7999
 1.1746,1.7506,0.0385,10.3614,109.7999
 1.3874,2.9827,0.0385,19.8763,109.7999
 1.6223,3.1354,0.0385,17.1098,109.7999
 1.8044,3.9478,0.0385,20.3309,109.7999
 1.909,3.2147,0.0385,13.5331,109.7999
 1.2878,3.3797,0.0385,25.0552,109.7999
 1.3685,2.7053,0.0385,17.6971,109.7999
 1.419,2.6449,0.0385,16.1693,109.7999
 1.4651,3.0842,0.0385,19.3286,109.7999
 1.454,2.5839,0.0385,14.9306,109.7999
 1.851,3.1672,0.0385,13.948,109.7999
 2.1956,3.7068,0.0385,13.5993,109.7999
 1.5649,3.0138,0.0385,17.0181,109.7999
 1.6707,2.6815,0.0385,12.2861,109.7999
 1.1574,2.4446,0.0385,19.4155,109.7999
 1.3562,2.9726,0.0385,20.3787,109.7999
 1.3211,2.7281,0.0385,18.8294,109.7999
 1.0832,1.9553,0.0385,15.3371,109.7999
 1.8159,3.4293,0.0385,16.5098,109.7999
 2.0904,3.332,0.0385,12.1068,109.7999
 1.1641,2.3769,0.0385,18.5354,109.7999
 1.5621,2.4945,0.0385,12.1538,109.7999
 1.3902,2.4128,0.0385,14.3173,109.7999
 1.3163,2.7932,0.0385,19.5379,109.7999
 1.5782,3.4469,0.0385,20.2854,109.7999
 1.4923,3.3707,0.0385,21.1593,109.7999
 1.7634,3.0302,0.0385,14.059,109.7999
 1.4961,2.5048,0.0385,13.3824,109.7999
 1.9255,3.4127,0.0385,14.8623,109.7999
 1.4567,2.5414,0.0385,14.4522,109.7999
 1.3818,2.9775,0.0385,19.9359,109.7999
 2.4992,3.8143,0.0385,10.9793,109.7999
 1.5858,2.7393,0.0385,14.1932,109.7999
 1.4118,2.6829,0.0385,16.6717,109.7999
 1.5867,2.3367,0.0385,10.0511,109.7999
 1.2219,2.7259,0.0385,20.8365,109.7999
 1.4925,2.491,0.0385,13.3013,109.7999
 1.6983,3.0527,0.0385,15.2277,109.7999
 1.3296,2.6793,0.0385,18.1948,109.7999
 1.1083,2.3069,0.0385,19.0373,109.7999
 1.3212,2.2776,0.0385,14.142,109.7999
 1.2362,2.9665,0.0385,22.7314,109.7999
 1.7847,3.1645,0.0385,14.8737,109.7999
 1.5252,2.923,0.0385,16.8916,109.7999
 1.2842,2.5891,0.0385,18.2076,109.7999
 1.3658,2.5531,0.0385,16.2447,109.7999
 1.419,2.1958,0.0385,11.3383,109.7999
 1.2861,2.6897,0.0385,19.1605,109.7999
 1.5934,3.222,0.0385,18.2853,109.7999
 1.1012,3.3672,0.0385,29.0252,109.7999
 1.3372,2.3817,0.0385,14.9898,109.7999
 1.7965,2.9374,0.0385,12.7683,109.7999
 1.161,1.9771,0.0385,13.8243,109.7999
 1.3466,2.3947,0.0385,14.9489,109.7999
 1.6335,3.9348,0.0385,22.8291,109.7999
 0.9993,2.0675,0.0385,18.8791,109.7999
 1.1458,2.5257,0.0385,20.5244,109.7999
 1.2502,3.8942,0.0385,29.5051,109.7999
 1.5306,2.2747,0.0385,10.288,109.7999
 1.2308,2.8368,0.0385,21.6827,109.7999
 1.0215,2.1825,0.0385,19.7134,109.7999
 1.1508,2.4797,0.0385,19.9348,109.7999
 1.7134,3.0664,0.0385,15.1141,109.7999
 1.7062,2.9096,0.0385,13.8607,109.7999
 1.236,3.0329,0.0385,23.3096,109.7999
 1.1905,2.9009,0.0385,23.1287,109.7999
 1.4563,2.9559,0.0385,18.3835,109.7999
 1.2453,2.3006,0.0385,15.9396,109.7999
 1.2096,2.6087,0.0385,19.9584,109.7999
 1.5871,2.6886,0.0385,13.6871,109.7999
 1.1749,2.2703,0.0385,17.1055,109.7999
 1.3652,2.5442,0.0385,16.1646,109.7999
 1.8689,2.9592,0.0385,11.9336,109.7999
 1.2181,2.9751,0.0385,23.1883,109.7999
 1.177,2.6906,0.0385,21.4693,109.7999
 1.0164,2.4705,0.0385,23.0628,109.7999
 1.3291,3.0502,0.0385,21.5721,109.7999
 1.5211,2.8281,0.0385,16.1039,109.7999
 1.5581,3.6784,0.0385,22.3065,109.7999
 1.0646,2.6242,0.0385,23.4271,109.7999
 1.6619,2.3393,0.0385,8.8782,109.7999
 1.4059,4.0895,0.0385,27.7282,109.7999
 1.6795,2.7232,0.0385,12.5504,109.7999
 0.8831,2.8766,0.0385,30.6674,109.7999
 1.2736,2.7359,0.0385,19.8548,109.7999
 1.4616,2.7319,0.0385,16.2426,109.7999
 1.6888,2.955,0.0385,14.5284,109.7999
 1.3266,2.4127,0.0385,15.5311,109.7999
 1.3039,2.0344,0.0385,11.551,109.7999
 1.2983,2.8187,0.0385,20.1309,109.7999
 1.4179,2.0946,0.0385,10.1324,109.7999
 1.0795,2.3794,0.0385,20.5242,109.7999
 1.5496,2.8239,0.0385,15.5842,109.7999
 1.0252,2.3607,0.0385,21.6587,109.7999
 1.5558,3.7704,0.0385,22.9872,109.7999
 1.2465,2.8472,0.0385,21.4488,109.7999
 1.1177,2.9403,0.0385,25.1156,109.7999
 1.085,1.9218,0.0385,14.8455,109.7999
 1.5524,2.8264,0.0385,15.5592,109.7999
 1.3715,2.8023,0.0385,18.5556,109.7999
 1.1944,2.9955,0.0385,23.8764,109.7999
 1.2218,2.6537,0.0385,20.1405,109.7999
 1.6413,2.6067,0.0385,12.0131,109.7999
 1.1817,2.647,0.0385,20.9415,109.7999
 1.3199,2.6544,0.0385,18.1418,109.7999
 1.8761,4.1048,0.0385,20.3314,109.7999
 1.7969,2.5818,0.0385,9.4125,109.7999
 1.6521,2.7585,0.0385,13.3132,109.7999
 1.5791,3.1009,0.0385,17.5247,109.7999
 1.9971,2.5459,0.0385,6.3047,109.7999
 1.3865,2.8517,0.0385,18.7263,109.7999
 1.9608,2.8457,0.0385,9.6713,109.7999
 1.3944,3.0039,0.0385,19.9288,109.7999
 1.1701,2.882,0.0385,23.4076,109.7999
 1.5934,3.2426,0.0385,18.4508,109.7999
 1.4519,3.0311,0.0385,19.1143,109.7999
 2.0994,3.3167,0.0385,11.8751,109.7999
 1.3935,2.4697,0.0385,14.8599,109.7999
 1.1999,2.4157,0.0385,18.1711,109.7999
 1.6188,4.0596,0.0385,23.8746,109.7999
 0.9947,2.3341,0.0385,22.1473,109.7999
 1.5609,2.8053,0.0385,15.2239,109.7999
 1.6466,3.8423,0.0385,22.0037,109.7999
 1.3306,2.2937,0.0385,14.1403,109.7999
 1.2133,2.9093,0.0385,22.7119,109.7999
 1.3278,3.3339,0.0385,23.9076,109.7999
 1.9496,3.1285,0.0385,12.28,109.7999
 1.2752,2.5697,0.0385,18.1955,109.7999
 1.1648,2.6298,0.0385,21.1484,109.7999
 1.4875,2.9317,0.0385,17.6182,109.7999
 1.6634,2.6995,0.0385,12.5738,109.7999
 1.4462,2.6478,0.0385,15.7051,109.7999
 1.5322,2.9195,0.0385,16.741,109.7999
 1.6532,2.9824,0.0385,15.3212,109.7999
 1.3639,2.2159,0.0385,12.6013,109.7999
 1.7497,2.8557,0.0385,12.7211,109.7999
 1.5602,2.8994,0.0385,16.0926,109.7999
 1.3472,2.3397,0.0385,14.333,109.7999
 1.1089,2.9812,0.0385,25.681,109.7999
 1.3132,2.7949,0.0385,19.6132,109.7999
 1.4853,2.9378,0.0385,17.7105,109.7999
 1.2692,2.4561,0.0385,17.1431,109.7999
 1.4567,4.0613,0.0385,26.6262,109.7999
 1.4259,2.485,0.0385,14.424,109.7999
 1.4262,2.4159,0.0385,13.6856,109.7999
 1.6696,2.7315,0.0385,12.7836,109.7999
 1.5853,4.4606,0.0385,26.8645,109.7999
 1.2798,2.1552,0.0385,13.534,109.7999
 1.3733,2.6421,0.0385,16.992,109.7999
 1.3716,3.008,0.0385,20.393,109.7999
 1.4609,2.5651,0.0385,14.6189,109.7999
 1.0272,2.3127,0.0385,21.0751,109.7999
 1.3839,3.5394,0.0385,24.3853,109.7999
 1.7226,2.7938,0.0385,12.5573,109.7999
 1.1757,2.5958,0.0385,20.5671,109.7999
 1.5029,2.6028,0.0385,14.2603,109.7999
 1.3334,2.9045,0.0385,20.216,109.7999
 1.3438,3.6059,0.0385,25.6311,109.7999
 1.3343,3.262,0.0385,23.2139,109.7999
 1.8686,2.9804,0.0385,12.1242,109.7999
 1.3749,2.3872,0.0385,14.3267,109.7999
 1.0562,2.6173,0.0385,23.5642,109.7999
 2.0892,3.8116,0.0385,15.6129,109.7999
 1.1317,2.7945,0.0385,23.474,109.7999
 1.5442,2.4101,0.0385,11.5592,109.7999
 1.4698,2.8878,0.0385,17.5384,109.7999
 1.2571,3.6189,0.0385,27.4573,109.7999
 1.8382,2.846,0.0385,11.3516,109.7999
 1.1741,2.4843,0.0385,19.4623,109.7999
 1.491,2.507,0.0385,13.4942,109.7999
 1.2401,2.1517,0.0385,14.3096,109.7999
 1.4397,2.6536,0.0385,15.8788,109.7999
 1.3436,2.7618,0.0385,18.7106,109.7999
 1.3777,2.0566,0.0385,10.4027,109.7999
 1.6538,2.7678,0.0385,13.3727,109.7999
 1.5649,2.8027,0.0385,15.1336,109.7999
 1.6947,3.7681,0.0385,20.7504,109.7999
 1.2168,2.721,0.0385,20.8986,109.7999
 1.1035,2.1467,0.0385,17.2805,109.7999
 1.4479,2.6989,0.0385,16.17,109.7999
 1.0022,2.7787,0.0385,26.4827,109.7999
 1.522,2.5747,0.0385,13.6518,109.7999
 1.7745,2.5169,0.0385,9.0751,109.7999
 1.4628,4.0667,0.0385,26.5514,109.7999
 1.167,2.6686,0.0385,21.4788,109.7999
 1.5827,2.3791,0.0385,10.5832,109.7999
 1.2716,2.4853,0.0385,17.4006,109.7999
 1.7658,3.078,0.0385,14.4298,109.7999
 1.3908,2.7419,0.0385,17.6257,109.7999
 1.6621,3.1035,0.0385,16.2154,109.7999
 0.9933,1.8156,0.0385,15.6617,109.7999
 0.9017,2.0629,0.0385,21.4894,109.7999
 1.136,2.4086,0.0385,19.5164,109.7999
 1.1236,1.9911,0.0385,14.8562,109.7999
 1.1282,2.8597,0.0385,24.1529,109.7999
 1.039,2.6395,0.0385,24.2106,109.7999
 1.9656,3.6611,0.0385,16.151,109.7999
 1.3467,2.1996,0.0385,12.7396,109.7999
 1.4227,3.0233,0.0385,19.5748,109.7999
 1.1344,2.8573,0.0385,23.9888,109.7999
 1.8941,3.5984,0.0385,16.6643,109.7999
 1.3387,2.6532,0.0385,17.7625,109.7999
 1.7547,3.5094,0.0385,18.0,109.7999
 1.357,2.5131,0.0385,16.0023,109.7999
 1.7386,2.8609,0.0385,12.9334,109.7999
 1.3667,2.5039,0.0385,15.7216,109.7999
 1.657,3.3786,0.0385,18.5009,109.7999
 1.544,2.784,0.0385,15.3085,109.7999
 1.5468,3.012,0.0385,17.3054,109.7999
 1.9951,3.7352,0.0385,16.2844,109.7999
 1.3263,3.8069,0.0385,27.3809,109.7999
 1.2005,2.643,0.0385,20.4927,109.7999
 1.8083,3.0283,0.0385,13.3885,109.7999
 1.5244,2.5762,0.0385,13.6259,109.7999
 1.7579,3.3639,0.0385,16.8528,109.7999
 1.3661,2.8617,0.0385,19.2031,109.7999
 1.4656,2.8351,0.0385,17.1346,109.7999
 1.9728,2.8988,0.0385,9.9929,109.7999
 1.3131,2.8117,0.0385,19.7716,109.7999
 1.3105,2.6784,0.0385,18.5611,109.7999
 1.7325,3.9331,0.0385,21.2903,109.7999
 0.9766,2.7779,0.0385,27.1461,109.7999
 1.2499,2.6453,0.0385,19.4692,109.7999
 1.3923,3.0279,0.0385,20.175,109.7999
 1.4231,2.3801,0.0385,13.3547,109.7999
 1.0491,2.7854,0.0385,25.3563,109.7999
 1.7156,2.6472,0.0385,11.2631,109.7999
 1.2348,2.591,0.0385,19.2458,109.7999
 1.0979,3.3282,0.0385,28.7996,109.7999
 1.5585,3.9101,0.0385,23.8869,109.7999
 1.2837,2.1757,0.0385,13.7009,109.7999
 1.5776,3.0974,0.0385,17.5202,109.7999
 1.2967,2.4708,0.0385,16.7423,109.7999
 1.5431,2.278,0.0385,10.1155,109.7999
 0.8369,1.9113,0.0385,21.4452,109.7999
 1.6905,3.0863,0.0385,15.6314,109.7999
 1.172,2.7143,0.0385,21.8088,109.7999
 1.4834,2.4749,0.0385,13.2919,109.7999
 1.5743,2.8872,0.0385,15.7494,109.7999
 1.6889,2.5275,0.0385,10.4684,109.7999
 1.7556,2.8869,0.0385,12.9156,109.7999
 1.3197,1.9843,0.0385,10.5918,109.7999
 1.3148,2.4143,0.0385,15.7816,109.7999
 1.2767,2.8198,0.0385,20.5764,109.7999
 1.4968,2.4595,0.0385,12.8962,109.7999
 1.0845,2.5617,0.0385,22.3196,109.7999
 1.4237,2.6879,0.0385,16.5021,109.7999
 1.443,3.0784,0.0385,19.6744,109.7999
 2.0097,2.9732,0.0385,10.1695,109.7999
 1.3995,2.8744,0.0385,18.6896,109.7999
 1.4287,2.7451,0.0385,16.9592,109.7999
 1.2833,3.0825,0.0385,22.7558,109.7999
 1.995,3.9282,0.0385,17.5948,109.7999
 1.3002,3.2782,0.0385,24.0143,109.7999
 1.5416,3.241,0.0385,19.2963,109.7999
 1.2139,2.4754,0.0385,18.5031,109.7999
 1.0175,2.4653,0.0385,22.9813,109.7999
 1.2412,2.9016,0.0385,22.0513,109.7999
 1.1462,2.8075,0.0385,23.2641,109.7999
 1.3021,2.6519,0.0385,18.4702,109.7999
 1.3689,2.4157,0.0385,14.7493,109.7999
 1.1631,2.675,0.0385,21.6276,109.7999
 1.4189,3.0667,0.0385,20.0141,109.7999
 1.6743,2.8167,0.0385,13.5077,109.7999
 1.5242,2.7392,0.0385,15.2232,109.7999
 1.2185,2.8657,0.0385,22.2074,109.7999
 1.3609,3.0559,0.0385,21.0057,109.7999
 1.8265,3.5407,0.0385,17.189,109.7999
 1.4846,2.4019,0.0385,12.4945,109.7999
 1.3156,2.7947,0.0385,19.5658,109.7999
 1.9911,3.0638,0.0385,11.1918,109.7999
 1.3323,2.6901,0.0385,18.247,109.7999
 1.2078,2.58,0.0385,19.7097,109.7999
 1.5051,2.752,0.0385,15.6703,109.7999
 1.4519,2.4121,0.0385,13.1819,109.7999
 1.2177,2.0877,0.0385,13.9978,109.7999
 1.1658,2.7225,0.0385,22.0243,109.7999
 0.9655,2.0405,0.0385,19.4297,109.7999
 1.1987,2.7535,0.0385,21.5961,109.7999
 1.2464,3.0316,0.0385,23.0821,109.7999
 1.0205,2.6152,0.0385,24.4353,109.7999
 1.3616,2.6936,0.0385,17.7156,109.7999
 1.8463,2.8354,0.0385,11.1404,109.7999
 1.1941,2.1567,0.0385,15.3522,109.7999
 1.3804,2.5383,0.0385,15.8172,109.7999
 1.5756,2.8644,0.0385,15.5208,109.7999
 2.1519,3.8141,0.0385,14.8625,109.7999
 1.4347,2.7462,0.0385,16.861,109.7999
 1.7888,2.8001,0.0385,11.6364,109.7999
 1.2928,2.5561,0.0385,17.7002,109.7999
 1.3671,2.2007,0.0385,12.3636,109.7999
 1.9619,2.896,0.0385,10.112,109.7999
 1.3921,2.9969,0.0385,19.9113,109.7999
 1.5619,3.007,0.0385,17.01,109.7999
 1.6524,3.0627,0.0385,16.0244,109.7999
 1.2486,2.5433,0.0385,18.4737,109.7999
 1.7553,2.9217,0.0385,13.232,109.7999
 1.0287,2.0182,0.0385,17.4993,109.7999
 0.9556,2.6628,0.0385,26.6111,109.7999
 1.5843,3.0393,0.0385,16.9183,109.7999
 1.3531,3.3943,0.0385,23.8826,109.7999
 1.5657,3.0134,0.0385,17.0027,109.7999
 1.466,2.9183,0.0385,17.8783,109.7999
 1.645,3.3687,0.0385,18.6139,109.7999
 1.4069,2.7681,0.0385,17.5733,109.7999
 1.1883,2.7175,0.0385,21.4798,109.7999
 1.5094,2.6068,0.0385,14.1896,109.7999
 1.1931,2.57,0.0385,19.9269,109.7999
 0.9901,2.8338,0.0385,27.3064,109.7999
 1.0942,2.0751,0.0385,16.6181,109.7999
